var	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188
158	0.034018111	0.013275792	-0.067024947	-0.082164541	-0.009013794	-0.090858152	-0.196675968	0.160850214	0.079541317	-0.237464202	-0.010743918	0.164661942	0.267825062	-0.195713562	0.006189892	0.157795456	-0.298149741	-0.036980959	-0.050702839	0.318922547	0.219808191	0.079360471	-0.036049672	0.059590195	-0.149260913	0.03254533	-0.137634803	-0.011348103	0.052532435	-0.026153179	0.097448633	-0.000376282	0.065016266	-0.081371566	-0.048458471	-0.034852771	-0.031318418	-0.005507667	0.044779703	0.029213822	0.105866253	0.122556407	0.040785198	0.158908094	-0.074041204	0.166622988	0.063571603	-0.01395189	0.171086733	0.111423433	0.062760569	-0.062460249	-0.197287043	0.093454131	-0.022349737	-0.05044663	0.061659088	-0.087655139	0.135652717	-0.042509576	-0.126607782	0.065710103	-0.052547142	0.067394331	-0.014446915	-0.235176542	-0.116444301	-0.464758735	-0.069695274	-0.114764134	-0.156153027	-0.010120697	-0.17904841	-0.065864727	-0.212474962	0.066000512	0.042853358	-0.133587416	0.069017471	-0.187088603	-0.194764095	-0.376300115	-0.108997867	-0.048295653	0.006656696	-0.304960135	-0.149052398	-0.277648492	-0.214120976	-0.277785301	-0.247538618	-0.161322481	-0.174580546	-0.18480069	-0.196248721	-0.017913419	-0.179373708	-0.239071749	-0.083346676	-0.253662913	-0.087920696	-0.095084665	-0.166003168	-0.138335456	0.109878757	-0.087762373	0.024451946	-0.024813819	-0.00040751	-0.022928681	0.021496854	0.065258612	0.037878427	0.052494184	0.067248091	-0.004465445	-0.168188403	0.174251539	-0.296750988	-0.0415063	-0.409801253	-0.061754308	0.01705678	0.088356323	0.033686715	0.073127455	0.067111988	0.040335949	0.22657158	0.130567803	0.128993395	-0.044132499	0.059099455	-0.197189409	0.097402801	-0.148685634	0.000196556	-0.081784278	-0.093563675	-0.009411747	0.251840947	0.29707963	0.218502805	-0.213271907	0.019642698	0.251938922	-0.034769909	0.088233035	0.017854325	0.18967338	0.157990968	-0.020313232	0.193028877	0.02493835	0.057813678	0.045024679	-0.014869041	1.125184805	0.35337611	0.364029604	0.460009001	0.428919312	-0.018543587	0.516085366	0.539978643	0.458763183	0.395158798	0.050147544	0.012481323	-0.020887567	0.08776537	-0.044033199	0.1219141	0.038123214	0.166919691	-0.053146505	0.119720102	-0.519975695	0.096447538	-0.341699335	-0.092392365	-0.147940735	-0.064225897	0.010554684	0.020149833	0.019396191	-0.077106402	-0.14875205
159	0.03646014	-0.013093229	0.107455414	-0.214667369	-0.199635127	-0.121414632	-0.333110694	0.034112159	0.112255415	0.00316235	0.008110803	0.239575484	0.224660142	0.02116126	-0.000208412	0.126700092	-0.076914238	-0.122901461	0.038856249	0.21180224	0.173984444	0.109670979	-0.021301768	0.042790574	-0.055841099	-0.021364505	0.03574382	0.175311845	0.056188303	0.054884446	0.157355133	0.036660529	-0.05144792	-0.055308437	0.010628519	-0.103306629	-0.027895972	-0.088815135	0.043974169	0.106429436	-0.021321252	0.046984935	0.107808298	0.144660321	0.051998847	0.025775569	0.14135885	0.195811796	0.19284096	0.090008777	0.11307245	0.048058003	-0.027761192	-0.027767353	0.103569785	-0.010672367	-0.099888434	-0.194939784	0.017030678	0.051750322	0.01872861	0.05657379	-0.112424891	0.040606884	-0.065826362	-0.30095408	-0.226220049	-0.364128761	0.009725323	-0.089249432	-0.058835926	0.005721936	-0.000783735	-0.066395416	-0.074608729	0.062070032	0.166110088	0.079804452	-0.058898351	-0.094913264	-0.030016254	-0.027382861	0.162408295	-0.051844109	0.116442958	-0.261399415	-0.217985159	-0.240028292	-0.231713642	-0.216305948	-0.168588155	-0.261824108	-0.231906415	-0.100922738	-0.130707466	-0.22943694	-0.315171614	-0.412316563	-0.427925036	-0.255559431	-0.198125857	-0.157510311	-0.199439875	-0.099633621	0.046471454	-0.060090794	0.128396206	0.037540018	-0.043897894	-0.072052989	-0.037591933	0.0782414	-0.1670289	-0.064276811	0.028403877	-0.048809779	0.032609259	0.100050038	-0.152359136	0.037996922	-0.231248662	-0.075902473	0.03765199	-0.21477014	0.137861669	0.244298674	0.013686693	0.095124462	-0.06951536	-0.015935028	-0.003358104	0.033072808	0.111022336	-0.011536839	0.045001208	0.010309202	-0.034315252	-0.000822273	0.009773885	0.003444029	0.020200297	-0.119496373	0.008583736	-0.100020958	-0.043365915	-0.118836083	0.069281449	-0.03121104	-0.005227713	0.00045834	0.259984012	0.225452558	0.226606263	0.014525706	0.052623147	0.074573769	0.124863111	0.35337611	0.688361287	0.409614648	0.309111977	0.183264573	0.013240032	0.486778832	0.395013786	0.427736003	0.43491074	0.004794205	0.022438144	-0.07566936	0.038294427	-0.138018813	0.09316999	-0.03908954	0.04412944	-0.013728227	0.042011916	-0.268278013	0.032332553	-0.201325947	-0.052974602	0.106169136	-0.057154897	0.017534636	-0.03131647	0.079577527	-0.190929138	-0.048109007
160	0.027890047	-0.016054604	0.067410107	-0.163604441	-0.174132137	-0.110939483	-0.102798915	0.023395566	0.08523521	0.014236037	-0.050109497	0.142040783	0.124485062	0.004986424	-0.062418764	0.059605557	-0.036427634	-0.050768199	-0.058920193	0.131406923	0.059087341	0.035553526	0.026735391	-0.030488915	-0.069893191	-0.036809915	0.020318321	0.08149408	0.037800271	0.022336444	0.063568522	0.020065472	0.013472622	-0.042781917	0.032309448	-0.094922778	0.000467765	-0.06223314	0.012518126	-0.007551139	-0.025044412	0.034058398	0.073459844	0.13597139	0.029592485	0.014402771	0.03825454	0.09546388	0.131046681	0.088196394	0.045491064	-0.011086232	-0.020104429	-0.077584822	-0.011296901	-0.00351553	-0.081532122	-0.035297853	-0.023104043	-0.045156498	-0.016405162	0.016720435	-0.048305259	-0.014622174	-0.007199603	-0.139096186	-0.203993525	-0.239055546	-0.056127392	-0.076631321	-0.065530694	-0.065305908	-0.055886594	-0.032333458	-0.071533739	0.10195482	0.09074863	-0.020716853	0.044916986	-0.043442741	-0.041697638	-0.033727743	0.113389096	-0.002429739	0.037893443	-0.214227262	-0.147627768	-0.225448854	-0.139463153	-0.189474869	-0.14272404	-0.194418671	-0.038088614	-0.068424578	-0.175971178	-0.133555706	-0.224997482	-0.319895623	-0.326118628	-0.140585237	-0.202014563	-0.122761144	-0.136660447	-0.067351243	0.03911808	-0.052315911	0.038530221	-0.016917804	-0.070922636	-0.035878844	-0.090882138	0.036251498	-0.046929249	-0.055083199	0.015464621	0.012685176	0.022026807	0.067267327	-0.060373122	0.061743003	-0.081497091	0.006473061	0.025978161	0.044950609	0.10666739	0.158965976	-0.002238303	0.029668678	-0.012671554	-0.00415934	-0.055034855	0.021285572	0.024416716	-0.011304937	-0.013518529	-0.011139536	-0.031929863	0.00330454	-0.008017868	0.004352491	0.010620071	-0.022296777	0.044266567	-0.158353522	-0.115740187	-0.072026526	0.061799655	-0.004520321	0.008966355	-0.027389145	0.128655162	0.080379847	0.112746864	-0.005140666	0.022553804	0.019872796	0.077161392	0.364029604	0.409614648	0.572277705	0.295599108	0.225186137	0.198497552	0.389193731	0.365409147	0.410704116	0.323769822	0.013992227	-0.030314022	-0.08943809	0.07303426	-0.042076325	0.053083212	0.001728133	0.059683232	0.006374691	0.071266828	-0.098386198	0.05253981	-0.055463143	0.011499169	0.067625156	-0.043957824	0.022780733	-0.000778995	0.052272344	-0.10943754	-0.039751511
161	-0.021954395	0.017633823	-0.077438172	-0.118341185	-0.087624475	-0.081956163	-0.304758784	0.029527507	0.071268189	-0.088919814	0.009442416	0.137651786	0.205644949	-0.08205281	0.010530657	0.095107935	-0.16237043	-8.91E-05	0.028092224	0.212143083	0.206335105	0.136325232	-0.000665645	0.047554976	-0.067134748	0.000316723	-0.10093616	0.057521679	0.069988546	-0.027035786	0.105003653	0.02168503	0.000131863	-0.054278001	0.054157371	0.039443275	0.03284287	0.002375199	0.059409167	0.120702178	0.119743933	0.124969335	0.138595088	0.101056116	-0.002008306	0.121306711	0.097718191	0.00426837	0.119255459	0.097274574	-0.059087239	-0.00132225	-0.15044469	0.03519291	0.047301173	-0.01696299	-0.021583073	-0.228612355	0.091574967	0.049494706	-0.077645761	0.014405604	-0.055464424	0.034332882	-0.118133969	-0.230947747	-0.132470475	-0.276164788	-0.115655755	-0.05731393	-0.103096102	0.046596585	-0.066803165	-0.112336586	-0.105285937	0.018073505	0.071119232	-0.036029797	-0.065634414	-0.144505065	-0.12105936	-0.19998563	-0.01390685	-0.049839672	0.065114808	-0.212087621	-0.206720508	-0.216281215	-0.195341413	-0.200084257	-0.250299884	-0.174268118	-0.212697667	-0.135243616	-0.108757755	-0.101287238	-0.201005172	-0.146061635	-0.167556811	-0.241210672	-0.229004556	-0.188531333	-0.267495913	-0.10991752	0.067130283	-0.174659252	0.053268976	0.027169801	0.027232223	-0.071299717	0.051474424	0.094465767	-0.038468719	0.069263273	0.073908777	-0.107814607	-0.064249207	0.136868437	-0.194057186	-0.010176421	-0.312568271	-0.061386108	-0.01575079	0.020614099	0.087942215	0.100571478	0.10179531	0.065205113	0.025800849	0.076740069	0.089586178	-0.043533448	-0.00984812	-0.108163141	0.069289549	-0.138057433	-0.085092312	-0.060375792	-0.072415155	-0.029914335	0.067241876	0.062447549	0.058007285	-0.10715672	-0.000642693	0.072604724	-0.042245442	-0.016733975	0.004113057	0.119239774	0.17771669	0.114069722	0.153305507	0.023433818	0.0228279	0.100211939	0.014565011	0.460009001	0.309111977	0.295599108	0.704819863	0.381174797	0.063328697	0.433223003	0.506681991	0.406372503	0.35777109	0.073782959	0.021838653	0.072676964	0.110961516	-0.037449575	0.142114355	-0.01792774	0.116537151	0.015349837	0.113961219	-0.388671715	0.075372411	-0.249701904	-0.039226143	-0.106613701	-0.005853331	0.014593585	-0.004189587	0.053573015	-0.069080685	-0.040162688
162	-0.025220887	0.001158482	-0.179129297	-0.062571938	-0.007949137	-0.051692756	-0.185413808	0.052329554	-0.029900217	-0.205152808	0.011035745	0.082569001	0.170671896	-0.060971225	0.062989344	0.081590335	-0.155046751	0.180731378	0.067207522	0.194554677	0.199655119	0.079166902	0.029526117	0.057797676	-0.058612603	0.014821198	-0.083461898	-0.093913354	0.039297374	-0.044797892	0.094223743	-0.020049309	-0.007691094	-0.064610943	0.013618164	0.095716503	0.047550818	0.079848894	0.001556392	0.076682336	0.094532298	0.101648264	0.064661509	0.054962714	-0.031856261	0.125517268	0.047154264	-0.082552572	0.103044307	0.113604177	-0.014531626	-0.015144055	-0.149813159	0.032185988	0.00663751	-0.152317191	-0.00893848	-0.168133759	0.108311193	0.018593843	-0.050086788	-0.058747901	-0.054580439	0.060671002	-0.106361677	-0.197530263	-0.033164731	-0.173461887	-0.068152813	-0.05898676	-0.106920758	0.016712789	-0.0521156	-0.092043422	-0.082146402	-0.136929457	0.018781674	-0.034904809	-0.009236441	-0.122957644	-0.112604562	-0.191772921	-0.101587857	-0.045529768	0.042100361	-0.165404738	-0.168535633	-0.19040245	-0.167593119	-0.100034088	-0.178678804	-0.116169961	-0.171116022	-0.148882797	-0.157762228	0.060540744	-0.112677838	-0.116921787	0.006607666	-0.106881944	-0.117918891	-0.065239278	-0.123578642	-0.088492241	-0.014739001	-0.095156446	0.041279413	0.011254715	0.033219007	-0.036868506	0.094266178	0.03622428	-0.049975348	0.089597442	0.087089649	-0.049315029	-0.095646821	0.110190252	-0.169948698	-0.007670851	-0.237917232	-0.063433673	0.026086078	-0.091188756	0.040480755	0.044264093	0.103985804	0.046075553	0.133911718	0.032901336	0.129569858	-0.060788243	-0.038966483	-0.154650086	0.114617332	-0.161274803	-0.086773869	-0.034839621	-0.072492774	-0.065729086	0.033609539	0.085955455	0.038928532	-0.096040575	-0.013441754	0.098402443	-0.052008077	0.000676607	0.000560275	0.123711687	0.075286398	-0.001875064	0.098327092	0.013736211	0.023602153	-0.018972897	-0.048028238	0.428919312	0.183264573	0.225186137	0.381174797	0.681582653	0.154816912	0.395624708	0.448331864	0.349497501	0.306298232	0.007735464	0.029378237	0.033852895	0.108263458	-0.057204642	0.080059515	-0.031129539	0.057173749	0.004781945	0.100321844	-0.310047948	0.090470347	-0.187022423	-0.023643404	-0.181292835	0.044893266	-0.048916735	0.031993628	0.022036368	0.082652658	-0.024100721
163	-0.206120277	-0.321230766	-0.224204338	-0.222515231	-0.424911558	-0.209922084	0.637274615	-0.271216806	-0.264256116	0.023351259	-0.284929275	-0.095640174	-0.250502983	0.356544837	0.051979296	-0.010885279	0.767908335	0.747289153	0.235992235	-0.130407468	-0.205563293	-0.265603704	0.160096881	-0.344339053	0.129191758	-0.267198335	0.337514001	-0.177604572	-0.236177848	-0.062035521	-0.113270126	-0.148639006	-0.274504994	-0.032141638	0.090214229	-0.30587429	-0.230600063	-0.27664283	-0.352846987	-0.352452562	-0.278980268	-0.215848016	-0.248899973	0.180970914	0.133896897	-0.151296622	-0.093306656	0.184650981	-0.076128711	0.027990976	0.326800699	0.123794826	0.734723453	-0.236075157	-0.18388474	-0.190967613	-0.170396089	0.31300083	-0.201584108	-0.224335486	0.099458084	-0.114414376	0.041831828	-0.063188786	-0.394256842	0.28293788	-0.125888935	0.900366332	-0.120921889	0.032661564	0.068578837	-0.22400149	0.141423822	0.013564969	0.040579527	0.005719404	-0.079424274	0.04160205	0.229640659	0.55575321	0.479734056	0.646967311	0.064358813	0.142747445	-0.105635145	-0.115354733	-0.28801055	-0.299670543	-0.016679404	0.189155309	-0.055334564	-0.145766572	0.076418369	-0.167459284	-0.397572617	-0.197105275	0.004169666	-0.226919787	-0.275588462	0.074798683	-0.356611218	-0.034269452	0.006691543	0.270661938	-0.200611861	0.287873267	-0.12194001	0.014298009	-0.139005583	0.050861512	-0.160829374	-0.101832146	-0.006388874	-0.14513742	-0.191323028	0.164405781	0.193272801	-0.237727086	0.628327572	0.085661882	0.865082002	0.233799482	-0.028578849	0.060447053	-0.071401727	-0.175455928	-0.004890241	-0.065458961	-0.112607347	-0.257927016	-0.229350735	0.01007287	-0.241135188	0.326330812	-0.212750402	0.27002946	-0.11448346	0.068667475	0.055906991	-0.104440806	-0.292193651	-0.279556075	-0.223957321	0.068192597	-0.244385281	-0.387540597	0.176656427	-0.069405616	0.002844912	-0.299307896	-0.150697891	-0.077825178	-0.074839358	0.066581462	0.02644646	-0.082972381	0.002013775	-0.018543587	0.013240032	0.198497552	0.063328697	0.154816912	1.837313619	0.077151653	-0.039998605	0.087574467	0.041719977	-0.01621162	-0.05969198	-0.219842131	0.042480821	0.207779159	-0.162913833	0.099735133	-0.120480063	0.071128673	-0.075293665	1.008010447	-0.064590188	0.714621958	0.093053535	0.210842105	0.050679415	-0.118680755	-0.045938921	4.98E-05	0.052484418	0.030869086
164	-0.027431175	-0.064449991	-0.18605425	-0.178389889	-0.203699251	-0.12272778	-0.565850015	0.001767722	0.021541581	-0.194906626	0.010315002	0.124449023	0.237145499	-0.10708337	0.212042444	0.038046937	-0.480793111	-0.124070023	0.397334419	0.169820918	0.311149826	0.463377132	0.000987864	0.166538565	-0.17730676	-0.075295252	-0.148486915	0.078452344	0.069492215	-0.023518881	0.178384848	-0.014939375	0.083484471	0.105286555	0.171527471	0.308028363	0.107406244	0.176918072	0.158859834	0.367671458	0.118079172	0.136839335	0.270145517	-0.003277499	-0.113842478	-0.046458613	0.171962511	0.042893611	0.137065749	0.041248479	0.162711353	-0.024849233	-0.280208104	0.07401846	0.259925815	-0.122748152	-0.076323985	-0.482165837	0.099395355	0.287723369	-0.027051394	0.023678968	-0.113041785	0.106337819	-0.092387899	-0.425315472	-0.208433419	-0.470969244	-0.134495049	-0.248264577	-0.191175109	0.098487876	0.101024455	-0.228980025	-0.146301681	-0.212455847	0.172410474	0.266598323	-0.158797886	-0.31294315	-0.221970511	-0.360522578	0.097137639	-0.058965928	0.228702823	-0.367353825	-0.400852037	-0.366652013	-0.394774664	-0.081788394	-0.258004106	-0.231184741	-0.46747293	-0.172687914	-0.032131467	-0.077458831	-0.328340393	-0.394792844	-0.336181408	-0.386748795	-0.340453394	-0.257113199	-0.33047268	-0.079991715	0.104960797	-0.069471298	0.141748621	0.080624555	0.232991299	-0.060556179	0.349574409	0.084401298	-0.230145368	0.157148373	0.086802863	-0.13199391	-0.118197973	0.202412166	-0.347365019	-0.00854009	-0.486507267	-0.144184413	-0.039080849	-0.271999577	0.248334068	0.491790007	0.271193401	0.085763141	0.043475567	0.02284225	0.240632005	-0.122940636	0.051225222	-0.214664136	0.182106163	-0.205171472	-0.192611471	-0.157166509	-0.192202282	-0.180454528	-0.019950374	-0.009128762	-0.063672503	0.027185876	0.042426472	-0.001361594	0.102851415	-0.100098452	-0.004146067	0.114171738	0.219218582	0.242542525	0.246271378	-0.082948651	-0.057114265	-0.000549724	-0.073596163	0.516085366	0.486778832	0.389193731	0.433223003	0.395624708	0.077151653	1.537863669	0.661583517	0.664550425	0.571143081	0.053844402	0.123205434	0.151613317	0.313434749	-0.159039983	0.304201121	-0.051651134	0.152411697	-0.014655846	0.137776694	-0.653963606	0.127505277	-0.398501248	-0.097171302	-0.09127678	-0.026715454	0.009099327	-0.040993039	0.09553728	-0.181515751	-0.068230141
165	0.00582703	0.054768478	-0.142550306	-0.131220299	-0.154452196	-0.107151397	-0.581787414	0.018912782	0.08747697	-0.163104972	0.068525755	0.220571498	0.332430799	-0.114464824	0.108284171	0.112495512	-0.391044346	-0.069257421	0.062417669	0.309169745	0.399380401	0.362374953	0.036923783	0.190955995	-0.123076144	0.043028292	-0.13297437	0.135297351	0.162746651	0.015640155	0.207045713	0.040049247	0.05392595	-0.038632737	0.090375653	0.233432872	0.15399186	0.128738937	0.178758406	0.323761402	0.22165779	0.192739388	0.266219649	0.121922777	0.043980401	0.161466365	0.165385114	0.066357682	0.25088568	0.146850277	-0.085567469	0.04567937	-0.297970288	0.005035743	0.199555154	-0.132448561	-0.114418627	-0.552153412	0.09246306	0.140271578	-0.112734554	-0.0092726	-0.225175865	0.016871278	-0.160153833	-0.45626852	-0.199142158	-0.515755062	-0.227174205	-0.202319925	-0.216439533	0.103142661	0.00869881	-0.248841093	-0.187442716	-0.153049502	0.125224834	0.017881228	-0.251568878	-0.36905632	-0.250152045	-0.357899003	0.027993856	-0.071730318	0.160479608	-0.276537385	-0.328195855	-0.274585131	-0.342871013	-0.221735429	-0.283767734	-0.231537805	-0.341003563	-0.108184766	-0.030567377	-0.004994959	-0.325971485	-0.223421102	-0.219707756	-0.323334749	-0.183653675	-0.210240961	-0.319942439	-0.176700698	0.086316722	-0.227277236	0.11024816	0.064161214	0.135676297	-0.098371628	0.229680643	0.139430759	-0.137926708	0.111344893	0.151001516	-0.226948636	-0.161066055	0.183848444	-0.376507065	-0.01546566	-0.556978934	-0.194468301	-0.056273504	-0.222758593	0.219832192	0.218721186	0.147368497	0.115290048	-0.018169251	0.076378125	0.272905725	-0.047963322	0.077147101	-0.172673057	0.187333347	-0.234045767	-0.159590658	-0.101233202	-0.145266783	-0.033282905	0.095346541	0.070509765	0.040240294	-0.118276926	0.022672495	0.151358593	-0.134856986	-0.071392993	-0.004026346	0.24849389	0.279856467	0.245481219	0.229984267	0.014313699	0.030893755	0.130600224	0.058278821	0.539978643	0.395013786	0.365409147	0.506681991	0.448331864	-0.039998605	0.661583517	0.988126921	0.598860661	0.48353721	0.109416869	0.078559291	0.17511427	0.211523094	-0.120323397	0.284808324	-0.075670036	0.24116555	0.050622032	0.210313353	-0.696403917	0.145636439	-0.438870334	-0.127176516	-0.22627768	-0.007339299	0.016245117	-0.005327147	0.052779714	-0.11915966	-0.08172103
166	0.034424188	0.01945464	-0.027581092	-0.128069719	-0.176243657	-0.099850891	-0.440181807	-0.011997998	0.123081465	-0.096059714	0.022562325	0.170046178	0.229413334	-0.080913953	0.061028231	0.103662084	-0.266514956	-0.071747215	0.052894168	0.196294897	0.221004468	0.189996557	-0.001779689	0.11393914	-0.133828155	-0.01992438	-0.114707413	0.12425148	0.106414426	-0.006088843	0.101868556	0.002029548	0.06241412	0.026700379	0.072119867	0.08508875	0.079315887	0.03131007	0.097839916	0.158041331	0.062220047	0.083574935	0.132432444	0.088347544	0.04770232	0.059490577	0.068382661	0.085354265	0.171142413	0.099154241	-0.089016643	0.007829399	-0.194653678	0.017123356	0.123092067	-0.050825288	-0.081860366	-0.368242544	0.053455193	0.098525847	-0.064981254	-0.007213293	-0.185520024	0.00638921	-0.054279692	-0.302829534	-0.179987804	-0.388523017	-0.078010899	-0.118150243	-0.166241881	0.052380601	-0.001677344	-0.135470003	-0.129778324	-0.031722229	0.130466509	0.012020096	-0.154168566	-0.242624146	-0.15481552	-0.206733364	0.111842413	-0.026016966	0.118039443	-0.237753362	-0.280181715	-0.254192697	-0.24572233	-0.174310345	-0.177799084	-0.235689613	-0.213567354	-0.091035806	-0.071493053	-0.129386736	-0.241015563	-0.167526086	-0.243039016	-0.278296566	-0.181191055	-0.117458792	-0.200341886	-0.113221316	0.100923912	-0.174287882	0.043688157	-5.60E-05	0.022584762	-0.048889203	0.097539891	0.056926591	-0.16351807	0.022504925	0.076416584	-0.23484996	-0.111882448	0.129969286	-0.255317172	-0.007835459	-0.394857687	-0.109971047	-0.080729543	-0.098241878	0.18370201	0.239431359	0.072102454	0.071921026	-0.050589498	0.064123897	0.14370994	0.037747191	0.076455713	-0.067903553	0.122773619	-0.111103582	-0.089355045	-0.051689163	-0.070502591	-0.003972593	0.076493316	0.012216194	0.068239162	-0.090299233	-0.00147727	-0.000928419	-0.006110687	-0.052563238	0.00592934	0.096834802	0.16312232	0.174686229	0.165019702	-0.018007695	-0.029557943	0.053484093	0.054273865	0.458763183	0.427736003	0.410704116	0.406372503	0.349497501	0.087574467	0.664550425	0.598860661	0.909890728	0.408796985	0.042327323	0.099105046	0.099185528	0.13087906	-0.107089321	0.212538105	-0.071642217	0.10804638	-0.012817822	0.101609462	-0.413687098	0.13102091	-0.254853507	-0.056961656	-0.077263281	-0.023514289	0.041544507	0.012160221	0.057960466	-0.130588396	-0.091136437
167	-0.03695073	-0.052374949	-0.083006246	-0.218318552	-0.193985006	-0.166070063	-0.371178888	0.002440394	0.014804018	-0.127362064	-0.01183458	0.236514518	0.27162158	0.020018841	0.113581945	0.115697535	-0.124817016	-0.025235826	0.139722556	0.258503828	0.254793156	0.222371935	0.000545163	0.061288963	-0.053247479	-0.031329266	-0.025640598	0.115630513	0.08115073	0.04117325	0.184320087	0.033472322	-0.02769083	-0.033382205	0.043916722	0.04754729	0.027411337	-0.012683821	0.0880864	0.187292372	0.064401172	0.100984227	0.160628657	0.127803151	0.027736509	0.061417159	0.175125658	0.130845602	0.214948298	0.130703531	0.147092861	0.051636028	-0.105000683	-0.006714654	0.141086418	-0.104712333	-0.07384115	-0.303296192	0.077771615	0.11224867	0.002039764	0.022121862	-0.096778403	0.091019074	-0.195474612	-0.335712804	-0.217811006	-0.339124812	-0.105469058	-0.131264007	-0.107079684	0.017117482	-0.003956294	-0.144517924	-0.110452835	-0.044632125	0.134436833	0.108801677	-0.059409894	-0.135226122	-0.07975251	-0.115892363	0.097504306	-0.05468443	0.142202575	-0.27916866	-0.266019091	-0.281090553	-0.273853926	-0.158245714	-0.238777759	-0.221845415	-0.296280374	-0.153226489	-0.111277102	-0.128143147	-0.344311843	-0.331388796	-0.349724042	-0.265208037	-0.255065617	-0.189284869	-0.236048815	-0.10086463	0.052210108	-0.085193143	0.113665598	0.062427935	0.048778821	-0.078416396	0.108620698	0.099186215	-0.149499635	0.050182427	0.05718696	-0.052656662	-0.052461545	0.087354132	-0.225004187	-0.011179554	-0.328466521	-0.113274642	0.006808321	-0.179651104	0.143509645	0.246043816	0.12179663	0.111134808	-0.004219886	0.001922606	0.107777048	-0.036185222	0.05794794	-0.095022201	0.088786592	-0.080854175	-0.096638561	-0.060132081	-0.047953192	-0.056199916	0.028792271	-0.045465485	-0.020706462	-0.079608211	-0.017523008	-0.016956325	0.031814042	-0.022451891	0.004025292	0.093714652	0.255511468	0.191480004	0.226360588	0.010070536	0.042399541	0.060989563	0.056054462	0.395158798	0.43491074	0.323769822	0.35777109	0.306298232	0.041719977	0.571143081	0.48353721	0.408796985	0.564553934	0.060763013	0.063582577	0.037431748	0.135661807	-0.087810638	0.162984973	-0.017666474	0.124124289	0.025002356	0.129849907	-0.400451134	0.041586142	-0.273292415	-0.097551043	-0.056106686	-0.070857851	-0.043508733	-0.057309813	0.043737687	-0.138775389	-0.035728501
168	-0.064161425	-0.040207261	-0.089539909	-0.05054512	-0.096812579	-0.064550203	-0.239577781	-0.09242634	-0.027551798	-0.046646534	-0.058177162	0.01628872	0.041812115	-0.006823997	0.013205382	0.031311096	-0.030892579	-0.055680784	0.053866477	0.018969591	0.04747792	0.080642874	0.050072747	0.041884238	0.047857309	-0.041639337	-0.047181982	0.091446217	0.032452751	0.02220161	0.009747955	0.01161585	0.021833613	0.046369091	0.047387792	0.078774825	0.018231158	0.00928334	0.054650628	0.070214932	0.065325704	-0.013117566	0.053366202	0.009452289	0.042240022	0.027239122	0.022739541	0.092295087	0.041942887	-0.02818333	0.025322325	0.069981558	-0.024902324	0.059244317	0.086143161	0.005867534	-0.039108521	-0.299018864	0.037356921	0.056492207	-0.039313294	0.003566125	-0.131846118	-0.004039089	-0.068153551	-0.15912886	-0.02250438	0.038987725	-0.199181096	-0.060088925	-0.083576975	0.095233229	0.028719025	-0.124566294	-0.080328215	-0.042267188	-0.000353434	-0.01691434	-0.182802243	-0.086818538	-0.010573268	-0.088167564	0.034966788	-0.013799486	0.0354762	-0.0307297	-0.136679087	-0.112133483	-0.077994192	-0.019315021	-0.145036785	-0.080593501	-0.221638422	-0.046582892	0.024775391	-0.095213885	-0.149820245	0.113884907	-0.105960246	-0.168397298	-0.040552032	-0.09246615	-0.121297194	0.022289371	0.006129437	-0.082296187	0.004281381	0.059855535	0.112364497	-0.071025886	0.107647111	0.065282387	0.062439667	0.070331897	-0.048222796	-0.066982685	-0.080409998	0.010237963	-0.049110024	-0.097715578	-0.156570647	-0.174430737	-0.098162447	-0.122436642	-0.034059133	-0.05326824	0.051561772	0.020674453	-0.179972473	0.022032147	0.070278115	-0.049264744	0.024971276	0.0491673	-0.026630851	-0.046715889	-0.06752341	-0.083853516	-0.049030712	-0.015335983	0.053276596	-0.036376487	-0.052711563	0.009456668	0.029862316	0.026487194	-0.104489642	-0.0523515	-0.011759071	0.10632584	0.051683893	0.04675288	0.011872608	0.027366419	0.016448111	0.052559446	0.005279807	0.050147544	0.004794205	0.013992227	0.073782959	0.007735464	-0.01621162	0.053844402	0.109416869	0.042327323	0.060763013	0.885291241	0.20203055	0.330522961	0.188688675	0.24160866	0.349157504	0.166389486	0.317165156	0.273966023	0.263666446	-0.155068259	0.049823714	-0.055055487	-0.091132443	-0.057577781	-0.025325483	0.042524078	0.012439305	-0.023591764	-0.091776711	-0.023185517
